report_id,report_version,amendment,year_month,city,crash_type,nhtsa_reportable,low_severity,police_reported,injury_reported,airbag_any,airbag_ego,serious_injury,incident_date,address,zip_code,year,month,month_name,day,day_of_week,day_of_week_num,is_weekend,quarter,year_month_dt,city_clean,severity_score,latitude,longitude
30270-10427,1.0,Amendment 2 or prior,202503,PHOENIX,V2V F2R,True,False,False,False,False,False,False,2025-03-30,N. 16th Street at E. Indian School Road,85016,2025.0,3.0,March,30.0,Sunday,6.0,True,1.0,2025-03,Phoenix,0,33.51044796071022,-112.03074830520711
30270-10426,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2025-03-30,N. Robertson Boulevard near Santa Monica Boulevard,90069,2025.0,3.0,March,30.0,Sunday,6.0,True,1.0,2025-03,Los Angeles,0,34.09028288091654,-118.38111730491045
30270-10425,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V Lateral,True,False,True,False,False,False,False,2025-03-29,Bryant Street near Alameda Street,94103,2025.0,3.0,March,29.0,Saturday,5.0,True,1.0,2025-03,San Francisco,1,37.7700521934378,-122.41460475735913
30270-10421,1.0,Amendment 2 or prior,202503,LOS_ANGELES,Single Vehicle,True,True,False,False,False,False,False,2025-03-29,W. 28th Street near University Avenue,90007,2025.0,3.0,March,29.0,Saturday,5.0,True,1.0,2025-03,Los Angeles,0,34.03331460846338,-118.28313587595065
30270-10420,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V Intersection,True,False,False,False,False,False,False,2025-03-14,Palms Boulevard at S. Centinela Avenue,90066,2025.0,3.0,March,14.0,Friday,4.0,False,1.0,2025-03,Los Angeles,0,34.00480589426405,-118.43367784499671
30270-10381,1.0,Amendment 2 or prior,202503,PHOENIX,V2V F2R,True,False,False,True,False,False,False,2025-03-30,N. 7th Avenue at Thomas Road,85013,2025.0,3.0,March,30.0,Sunday,6.0,True,1.0,2025-03,Phoenix,2,33.50830777998344,-112.09210051269639
30270-10380,1.0,Amendment 2 or prior,202503,LOS_ANGELES,Secondary Crash,True,False,True,True,False,False,False,2025-03-29,Washington Boulevard near La Brea Avenue,90019,2025.0,3.0,March,29.0,Saturday,5.0,True,1.0,2025-03,Los Angeles,3,34.043521315831995,-118.3396226018229
30270-10367,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2025-03-27,1st Street at Folsom Street,94108,2025.0,3.0,March,27.0,Thursday,3.0,False,1.0,2025-03,San Francisco,0,37.7933151244998,-122.40448709279592
30270-10364,2.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V Backing,True,False,False,False,False,False,False,2025-03-29,Naylor Avenue near W 78th Street,90045,2025.0,3.0,March,29.0,Saturday,5.0,True,1.0,2025-03,Los Angeles,0,33.95975245015653,-118.39333713625182
30270-10363,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V Backing,True,True,False,False,False,False,False,2025-03-13,parking lot on Division Street near Rhode Island Street,94103,2025.0,3.0,March,13.0,Thursday,3.0,False,1.0,2025-03,San Francisco,0,37.771713036549606,-122.40827766123466
30270-10362,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V Backing,False,False,False,False,False,False,False,2025-03-13,Yosemite Avenue near Jennings Street,94124,2025.0,3.0,March,13.0,Thursday,3.0,False,1.0,2025-03,San Francisco,0,37.731913744550965,-122.38820012979231
30270-10361,1.0,Amendment 2 or prior,202503,AUSTIN,Single Vehicle,True,True,False,False,False,False,False,2025-03-14,Rosewood Avenue near Northwestern Avenue,78702,2025.0,3.0,March,14.0,Friday,4.0,False,1.0,2025-03,Austin,0,30.265682065813866,-97.71617683515161
30270-10360,1.0,Amendment 2 or prior,202503,LOS_ANGELES,Secondary Crash,True,False,False,False,False,False,False,2025-03-12,Venice Boulevard at La Brea Avenue,90019,2025.0,3.0,March,12.0,Wednesday,2.0,False,1.0,2025-03,Los Angeles,0,34.04996439966577,-118.34405211102002
30270-10359,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V Backing,True,True,False,False,False,False,False,2025-03-11,16th Street near Market Street,94114,2025.0,3.0,March,11.0,Tuesday,1.0,False,1.0,2025-03,San Francisco,0,37.759538579757425,-122.43797606834227
30270-10349,2.0,Amendment 2 or prior,202503,SAN_FRANCISCO,Motorcycle,True,False,False,False,False,False,False,2025-03-27,Division Street at Vernon Street,94103,2025.0,3.0,March,27.0,Thursday,3.0,False,1.0,2025-03,San Francisco,0,37.769465569410045,-122.41284003826378
30270-10347,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-03-11,Laguna Street near Hickory Street,94102,2025.0,3.0,March,11.0,Tuesday,1.0,False,1.0,2025-03,San Francisco,0,37.77781167356916,-122.41565527313847
30270-10346,2.0,Amendment 2 or prior,202503,AUSTIN,V2V Lateral,True,False,True,True,False,False,False,2025-03-27,E Cesar Chavez Street near Spencer Lane,78702,2025.0,3.0,March,27.0,Thursday,3.0,False,1.0,2025-03,Austin,3,30.26236504888857,-97.71699109633091
30270-10344,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V Backing,True,False,False,False,False,False,False,2025-03-11,Near 141 Buchanan Street,94102,2025.0,3.0,March,11.0,Tuesday,1.0,False,1.0,2025-03,San Francisco,0,37.77806667295133,-122.41192905461837
30270-10343,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2025-03-09,Vine Street at Fountain Avenue,90028,2025.0,3.0,March,9.0,Sunday,6.0,True,1.0,2025-03,Los Angeles,0,34.09650541659642,-118.32253221816755
30270-10340,1.0,Amendment 2 or prior,202503,PHOENIX,V2V Intersection,True,False,True,False,False,False,False,2025-03-20,N. 24th Street near E. Indian School Road,85016,2025.0,3.0,March,20.0,Thursday,3.0,False,1.0,2025-03,Phoenix,1,33.511283863734334,-112.03367367928102
30270-10338,1.0,Amendment 2 or prior,202503,MOUNTAIN_VIEW,V2V Lateral,True,False,False,False,False,False,False,2025-03-20,N. Rengstorff Avenue near E. Charleston Road,94043,2025.0,3.0,March,20.0,Thursday,3.0,False,1.0,2025-03,Mountain View,0,,
30270-10337,2.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V Lateral,True,False,False,True,False,False,False,2025-03-19,Crescent Heights Boulevard near Wilshire Boulevard,90048,2025.0,3.0,March,19.0,Wednesday,2.0,False,1.0,2025-03,Los Angeles,2,34.075765450828264,-118.36907729946424
30270-10336,1.0,Amendment 2 or prior,202503,LOS_ANGELES,All Others,False,False,False,False,False,False,False,2025-03-20,Santa Monica Boulevard near Hayworth Aveue,90046,2025.0,3.0,March,20.0,Thursday,3.0,False,1.0,2025-03,Los Angeles,0,34.11048685121226,-118.36562513150545
30270-10335,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V Lateral,True,True,False,False,False,False,False,2025-03-16,6th Street at LACMA Way,90036,2025.0,3.0,March,16.0,Sunday,6.0,True,1.0,2025-03,Los Angeles,0,34.0684375674706,-118.35116841161629
30270-10334,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V Lateral,True,True,False,False,False,False,False,2025-03-18,N. Orange Drive at Lanewood Avenue,90028,2025.0,3.0,March,18.0,Tuesday,1.0,False,1.0,2025-03,Los Angeles,0,34.095953352431295,-118.3242717206878
30270-10332,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V F2R,True,True,False,False,False,False,False,2025-03-18,Bush Street at Battery Street,94104,2025.0,3.0,March,18.0,Tuesday,1.0,False,1.0,2025-03,San Francisco,0,37.789882896055495,-122.40179811627628
30270-10330,1.0,Amendment 2 or prior,202503,PHOENIX,V2V Lateral,True,True,False,False,False,False,False,2025-03-18,E. Missouri Avenue near North 23rd Place,85016,2025.0,3.0,March,18.0,Tuesday,1.0,False,1.0,2025-03,Phoenix,0,33.50995790405657,-112.02934193107863
30270-10329,1.0,Amendment 2 or prior,202503,AUSTIN,V2V Lateral,True,True,False,False,False,False,False,2025-03-15,E. 6th Street near Pedernales Street,78702,2025.0,3.0,March,15.0,Saturday,5.0,True,1.0,2025-03,Austin,0,30.261200803572454,-97.72248965529977
30270-10328,1.0,Amendment 2 or prior,202503,AUSTIN,V2V Backing,True,True,False,False,False,False,False,2025-03-17,Parking lot on Barton Springs Road near Sterzing Street,78704,2025.0,3.0,March,17.0,Monday,0.0,False,1.0,2025-03,Austin,0,30.239946527948316,-97.76436510218919
30270-10327,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V Lateral,True,False,False,False,False,False,False,2025-03-17,Charleville Boulevard near S. Reeves Drive,90212,2025.0,3.0,March,17.0,Monday,0.0,False,1.0,2025-03,Los Angeles,0,34.05922061814688,-118.40067854847041
30270-10326,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V Head-on,True,True,False,False,False,False,False,2025-03-17,States Street near Castro Steet,94114,2025.0,3.0,March,17.0,Monday,0.0,False,1.0,2025-03,San Francisco,0,37.76033904675129,-122.4360543442237
30270-10324,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V Lateral,True,False,False,False,False,False,False,2025-03-17,Coronado Terrace near N. Park View Street,90026,2025.0,3.0,March,17.0,Monday,0.0,False,1.0,2025-03,Los Angeles,0,34.08237007373848,-118.2606922155349
30270-10323,1.0,Amendment 2 or prior,202503,LOS_ANGELES,All Others,True,True,False,False,False,False,False,2025-03-16,W. Adams Boulevard near 12th Avenue,90018,2025.0,3.0,March,16.0,Sunday,6.0,True,1.0,2025-03,Los Angeles,0,34.03154347708682,-118.32061546133085
30270-10322,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-03-16,Oakdale Avenue at Rankin Street,94124,2025.0,3.0,March,16.0,Sunday,6.0,True,1.0,2025-03,San Francisco,0,37.73489630063588,-122.38522932436906
30270-10321,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V Lateral,True,True,False,False,False,False,False,2025-03-16,Ilona Avenue near Fox Hills Drive,90064,2025.0,3.0,March,16.0,Sunday,6.0,True,1.0,2025-03,Los Angeles,0,34.03303948869011,-118.4234739002554
30270-10320,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V Lateral,True,True,False,False,False,False,False,2025-03-16,Illona Avenue near Kerwood Avenue,90064,2025.0,3.0,March,16.0,Sunday,6.0,True,1.0,2025-03,Los Angeles,0,34.03198404836772,-118.42941044534668
30270-10319,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V Lateral,True,False,False,False,False,False,False,2025-03-15,13th Street  at S. Van Ness Avenue,94103,2025.0,3.0,March,15.0,Saturday,5.0,True,1.0,2025-03,San Francisco,0,37.769922609919085,-122.41216009619895
30270-10318,1.0,Amendment 2 or prior,202503,PHOENIX,V2V Intersection,True,False,True,False,False,False,False,2025-03-15,E. Glendale Avenue near N. 19th Street,85020,2025.0,3.0,March,15.0,Saturday,5.0,True,1.0,2025-03,Phoenix,1,33.56340976033847,-112.04944353833739
30270-10317,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-03-21,Harrison Street near Treat Avenue,94110,2025.0,3.0,March,21.0,Friday,4.0,False,1.0,2025-03,San Francisco,0,37.7501964477824,-122.41912198360869
30270-10292,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-03-18,Lincoln Way near 7th Avenue,94122,2025.0,3.0,March,18.0,Tuesday,1.0,False,1.0,2025-03,San Francisco,0,37.755705904632414,-122.48266138612975
30270-10289,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V F2R,True,False,True,True,False,False,False,2025-03-16,W 3rd Street at S Wilton Place,90020,2025.0,3.0,March,16.0,Sunday,6.0,True,1.0,2025-03,Los Angeles,3,34.06601710740259,-118.30795078014924
30270-10221,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2025-03-13,7th Street near S. Hoover Street,90005,2025.0,3.0,March,13.0,Thursday,3.0,False,1.0,2025-03,Los Angeles,0,34.06292375504353,-118.30628199179013
30270-10196,1.0,Amendment 2 or prior,202503,PHOENIX,V2V F2R,True,False,False,False,False,False,False,2025-03-09,E. Frank Lloyd Wright Boulevard at N. Pima Road,85260,2025.0,3.0,March,9.0,Sunday,6.0,True,1.0,2025-03,Phoenix,0,33.618429174779415,-111.87636098939286
30270-10184,2.0,Amendment 2 or prior,202503,PHOENIX,V2V F2R,True,True,True,False,False,False,False,2025-03-08,parking lot at 1037 S. Rural Road,85281,2025.0,3.0,March,8.0,Saturday,5.0,True,1.0,2025-03,Phoenix,1,33.425702504688196,-111.94116808316548
30270-10182,2.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-03-06,Broadway at Powell Street,94133,2025.0,3.0,March,6.0,Thursday,3.0,False,1.0,2025-03,San Francisco,0,37.80072565391935,-122.41518140825787
30270-10175,1.0,Amendment 2 or prior,202503,PHOENIX,V2V Intersection,True,True,False,False,False,False,False,2025-03-04,W Monroe Street at N 1st Avenue,85003,2025.0,3.0,March,4.0,Tuesday,1.0,False,1.0,2025-03,Phoenix,0,33.44654994968871,-112.0789983445713
30270-10174,2.0,Amendment 2 or prior,202503,PHOENIX,Secondary Crash,True,False,True,True,True,False,False,2025-03-04,E Broadway Road near S 24th Street,85040,2025.0,3.0,March,4.0,Tuesday,1.0,False,1.0,2025-03,Phoenix,5,33.392220113419555,-112.02543097822668
30270-10147,1.0,Amendment 2 or prior,202503,AUSTIN,V2V Lateral,True,True,False,False,False,False,False,2025-03-04,East 6th Street at Waller Streeet,78702,2025.0,3.0,March,4.0,Tuesday,1.0,False,1.0,2025-03,Austin,0,30.259881197643725,-97.71636861916595
30270-10145,1.0,Amendment 2 or prior,202503,PHOENIX,V2V F2R,True,False,False,False,False,False,False,2025-03-02,3400 Sky Harbor Boulevard at the Phoenix Sky Harbor International Airport,85034,2025.0,3.0,March,2.0,Sunday,6.0,True,1.0,2025-03,Phoenix,0,33.4373284829103,-112.02520584672396
30270-10127,1.0,Amendment 2 or prior,202503,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2025-03-03,Gough Street at Fell Street,94102,2025.0,3.0,March,3.0,Monday,0.0,False,1.0,2025-03,San Francisco,0,37.78045351251425,-122.41454421708362
30270-10118,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V Head-on,True,False,False,False,False,False,False,2025-03-01,E 4th Place at Mateo Street,90013,2025.0,3.0,March,1.0,Saturday,5.0,True,1.0,2025-03,Los Angeles,0,34.04907961631706,-118.2419058883133
30270-10117,1.0,Amendment 2 or prior,202503,LOS_ANGELES,V2V F2R,True,False,False,False,True,False,False,2025-02-28,W 2nd Street near Main Street,90012,2025.0,2.0,February,28.0,Friday,4.0,False,1.0,2025-02,Los Angeles,2,34.06100665333867,-118.24107659508131
30270-9992,2.0,Amendment 2 or prior,202502,PHOENIX,Secondary Crash,True,False,True,True,True,False,False,2025-02-17,E Indian School Road at N 38th Street,85018,2025.0,2.0,February,17.0,Monday,0.0,False,1.0,2025-02,Phoenix,5,33.512411379990105,-111.99124842205879
30270-9988,2.0,Amendment 2 or prior,202502,SAN_FRANCISCO,V2V Intersection,True,False,True,True,True,True,False,2025-02-13,Southgate Avenue at Callan Boulevard,94015,2025.0,2.0,February,13.0,Thursday,3.0,False,1.0,2025-02,San Francisco,5,37.763783460310435,-122.41738557481355
30270-9987,2.0,Amendment 2 or prior,202502,SAN_FRANCISCO,Cyclist,False,False,False,False,False,False,False,2025-02-16,7th Street & Stevenson Street,94103,2025.0,2.0,February,16.0,Sunday,6.0,True,1.0,2025-02,San Francisco,0,37.770209556081504,-122.40862254900517
30270-9987,2.0,Amendment 2 or prior,202502,SAN_FRANCISCO,Cyclist,True,False,True,True,False,False,False,2025-02-16,7th Street & Stevenson Street,94103,2025.0,2.0,February,16.0,Sunday,6.0,True,1.0,2025-02,San Francisco,3,37.769844499632896,-122.41321012556043
30270-9978,2.0,Amendment 2 or prior,202502,SAN_FRANCISCO,V2V Intersection,True,False,False,False,False,False,False,2025-02-15,Ingalls Street & Kiska Road,94124,2025.0,2.0,February,15.0,Saturday,5.0,True,1.0,2025-02,San Francisco,0,37.73270248666611,-122.38634094488587
30270-9931,2.0,Amendment 2 or prior,202502,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-02-13,Divisadero Street at Haight Street,94117,2025.0,2.0,February,13.0,Thursday,3.0,False,1.0,2025-02,San Francisco,0,37.765769953494214,-122.44532375930216
30270-9926,2.0,Amendment 2 or prior,202502,SAN_FRANCISCO,V2V F2R,True,False,False,True,False,False,False,2025-02-05,Stockton Street at Ellis Street,94102,2025.0,2.0,February,5.0,Wednesday,2.0,False,1.0,2025-02,San Francisco,2,37.78062311858265,-122.4174112854167
30270-9912,1.0,Amendment 2 or prior,202502,SAN_FRANCISCO,V2V Head-on,True,True,False,False,False,False,False,2025-02-11,Montgomery Street at Broadway,94133,2025.0,2.0,February,11.0,Tuesday,1.0,False,1.0,2025-02,San Francisco,0,37.80249811807595,-122.40550485575557
30270-9876,2.0,Amendment 2 or prior,202502,SAN_FRANCISCO,V2V F2R,True,False,True,True,False,False,False,2025-02-07,Dolores Street at 19th Street,94110,2025.0,2.0,February,7.0,Friday,4.0,False,1.0,2025-02,San Francisco,3,37.74701989909052,-122.41898710098283
30270-9860,2.0,Amendment 2 or prior,202502,LOS_ANGELES,V2V F2R,True,False,True,True,False,False,False,2025-02-06,S. Grand Avenue near W. Pico Boulevard,90015,2025.0,2.0,February,6.0,Thursday,3.0,False,1.0,2025-02,Los Angeles,3,34.04360009524182,-118.27035231548051
30270-9828,1.0,Amendment 2 or prior,202502,SAN_FRANCISCO,Single Vehicle,True,True,True,False,False,False,False,2025-02-03,Bayshore Boulevard near Valley Drive,94005,2025.0,2.0,February,3.0,Monday,0.0,False,1.0,2025-02,San Francisco,1,37.77632694856259,-122.4045405155103
30270-9826,1.0,Amendment 2 or prior,202502,LOS_ANGELES,V2V F2R,True,False,True,False,False,False,False,2025-02-03,S. Union Avenue at Venice Boulevard,90015,2025.0,2.0,February,3.0,Monday,0.0,False,1.0,2025-02,Los Angeles,1,34.03836791733529,-118.26618196058737
30270-9809,1.0,Amendment 2 or prior,202502,PHOENIX,V2V F2R,True,False,True,False,False,False,False,2025-02-01,Camelback Road and N. Saddlebag Trail,85251,2025.0,2.0,February,1.0,Saturday,5.0,True,1.0,2025-02,Phoenix,1,33.49248239535003,-111.9222739418552
30270-9789,2.0,Amendment 2 or prior,202502,SAN_FRANCISCO,V2V Intersection,True,False,True,True,True,True,False,2025-02-01,San Jose Avenue at Goethe Street,94112,2025.0,2.0,February,1.0,Saturday,5.0,True,1.0,2025-02,San Francisco,5,37.719255191340544,-122.44448251680902
30270-10727,1.0,Amendment 2 or prior,202502,SAN_FRANCISCO,Single Vehicle,True,True,False,False,False,False,False,,,,,,,,,,False,,,San Francisco,0,37.78988427870235,-122.39990054443471
30270-10436,1.0,Amendment 2 or prior,202502,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2025-02-28,3rd Street at Brannan Street,94107,2025.0,2.0,February,28.0,Friday,4.0,False,1.0,2025-02,San Francisco,0,37.7649163645032,-122.39260677721849
30270-10276,1.0,Amendment 2 or prior,202502,SAN_FRANCISCO,V2V Lateral,False,False,False,False,False,False,False,2025-02-23,Bay Street at Polk Street,90214,2025.0,2.0,February,23.0,Sunday,6.0,True,1.0,2025-02,San Francisco,0,37.785145192954005,-122.40249055062158
30270-10274,1.0,Amendment 2 or prior,202502,SAN_FRANCISCO,Single Vehicle,True,True,False,False,False,False,False,2025-02-11,1st Street at Clementina Street,94105,2025.0,2.0,February,11.0,Tuesday,1.0,False,1.0,2025-02,San Francisco,0,37.78749984923286,-122.39415780367268
30270-10216,1.0,Amendment 2 or prior,202502,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2025-02-28,California Street at Battery Street,94104,2025.0,2.0,February,28.0,Friday,4.0,False,1.0,2025-02,San Francisco,0,37.78827772845198,-122.40524299101475
30270-10215,1.0,Amendment 2 or prior,202502,PHOENIX,V2V Backing,True,True,False,False,False,False,False,2025-02-28,S McAllister Avenue at E University Drive,85281,2025.0,2.0,February,28.0,Friday,4.0,False,1.0,2025-02,Phoenix,0,33.42051267468529,-111.94205495647968
30270-10143,1.0,Amendment 2 or prior,202502,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-02-28,17th Street at S Van Ness Avenue,94110,2025.0,2.0,February,28.0,Friday,4.0,False,1.0,2025-02,San Francisco,0,37.74799509263524,-122.41998853588056
30270-10142,1.0,Amendment 2 or prior,202502,AUSTIN,V2V F2R,True,False,False,False,False,False,False,2025-02-27,N Lamar Road at W 31st Street,78705,2025.0,2.0,February,27.0,Thursday,3.0,False,1.0,2025-02,Austin,0,30.290781747408023,-97.73798947462312
30270-10141,1.0,Amendment 2 or prior,202502,PHOENIX,V2V Backing,True,True,False,False,False,False,False,2025-02-25,Parking lot near 1810 E Apache Boulevard,85281,2025.0,2.0,February,25.0,Tuesday,1.0,False,1.0,2025-02,Phoenix,0,33.42302217592853,-111.94212066651312
